date,dow,vtm,vleague,htm,hleague,daynt,parkid,attend,length,vatbats,vhit,vrbi,vwalk,vstrkout,hatbats,hhit,hrbi,hwalk,hstrkout
20220622,Wed,TOR,AL,CHA,AL,D,CHI12,19406,187,39,13,9,1,5,39,13,5,2,7
20220622,Wed,NYN,NL,HOU,AL,D,HOU03,35415,195,32,8,3,2,11,31,7,5,2,7
20220622,Wed,CLE,AL,MIN,AL,N,MIN04,25604,215,40,15,10,1,9,36,12,10,3,8
20220622,Wed,SEA,AL,OAK,AL,N,OAK01,5414,193,41,13,9,5,9,33,7,0,1,7
20220622,Wed,NYA,AL,TBA,AL,N,STP01,12264,215,35,7,4,8,8,34,10,4,3,5
20220622,Wed,PHI,NL,TEX,AL,D,ARL03,20704,192,33,5,2,2,8,31,7,4,4,14
20220623,Thu,SFN,NL,ATL,NL,D,ATL03,36870,188,37,14,6,2,9,33,10,7,3,7
20220623,Thu,LAN,NL,CIN,NL,D,CIN09,21989,194,39,16,10,4,8,38,13,5,1,9
20220623,Thu,COL,NL,MIA,NL,D,MIA02,11854,197,39,12,2,3,12,31,9,3,0,5
20220623,Thu,SLN,NL,MIL,NL,D,MIL06,32550,181,30,7,3,3,9,28,8,6,7,5
20220623,Thu,CHN,NL,PIT,NL,D,PIT08,14529,207,39,11,7,4,11,39,9,7,1,11
20220623,Thu,PHI,NL,SDN,NL,N,SAN02,40355,158,34,8,6,1,2,33,7,2,2,4
20220623,Thu,BAL,AL,CHA,AL,N,CHI12,22431,191,36,10,4,2,11,34,9,0,3,10
20220623,Thu,CLE,AL,MIN,AL,D,MIN04,24929,174,32,5,0,1,7,29,5,1,2,9
20220623,Thu,HOU,AL,NYA,AL,N,NYC21,44071,204,37,11,6,2,5,32,6,7,6,10
20220623,Thu,SEA,AL,OAK,AL,D,OAK01,8215,174,29,2,0,6,9,31,5,1,2,12
20220624,Fri,DET,AL,ARI,NL,N,PHO01,22064,166,36,9,5,1,9,28,3,1,4,7
20220624,Fri,LAN,NL,ATL,NL,N,ATL03,42105,189,35,9,4,4,11,31,6,1,2,10
20220624,Fri,NYN,NL,MIA,NL,N,MIA02,11444,183,33,6,5,0,7,34,11,3,5,7
20220624,Fri,TOR,AL,MIL,NL,N,MIL06,32166,196,38,13,8,2,5,33,8,4,5,9
20220624,Fri,PHI,NL,SDN,NL,N,SAN02,38890,185,32,5,0,5,9,29,7,1,2,13
20220624,Fri,CIN,NL,SFN,NL,N,SFO03,29178,171,33,6,3,2,8,32,6,2,1,9
20220624,Fri,CHN,NL,SLN,NL,N,STL10,46524,163,34,8,3,3,4,31,5,0,1,7
20220624,Fri,SEA,AL,ANA,AL,N,ANA01,35704,221,36,10,4,9,11,31,7,3,3,10
20220624,Fri,BAL,AL,CHA,AL,N,CHI12,27943,175,31,5,2,4,6,28,1,1,2,8
20220624,Fri,BOS,AL,CLE,AL,N,CLE08,29106,199,37,12,6,6,7,38,12,3,0,7
20220624,Fri,OAK,AL,KCA,AL,N,KAN06,25077,142,32,6,1,1,8,31,8,3,2,6
20220624,Fri,COL,NL,MIN,AL,N,MIN04,24643,137,29,5,1,4,3,28,3,0,5,2
20220624,Fri,HOU,AL,NYA,AL,N,NYC21,47528,185,31,5,3,3,10,32,5,1,4,6
20220624,Fri,PIT,NL,TBA,AL,N,STP01,10542,194,38,8,3,0,17,35,7,3,1,10
20220624,Fri,WAS,NL,TEX,AL,N,ARL03,28854,185,33,9,2,1,8,35,8,1,3,5
20220625,Sat,DET,AL,ARI,NL,N,PHO01,23129,174,37,8,5,1,5,31,5,3,4,9
20220625,Sat,LAN,NL,ATL,NL,N,ATL03,42161,192,35,9,3,2,16,33,9,5,3,8
20220625,Sat,NYN,NL,MIA,NL,D,MIA02,18722,180,38,11,5,1,11,32,6,3,0,9
20220625,Sat,TOR,AL,MIL,NL,D,MIL06,34768,190,33,7,4,2,12,33,8,5,4,15
20220625,Sat,PHI,NL,SDN,NL,N,SAN02,37467,179,33,7,4,2,4,31,4,2,2,7
20220625,Sat,CIN,NL,SFN,NL,D,SFO03,40115,163,31,5,2,2,7,31,9,9,4,6
20220625,Sat,CHN,NL,SLN,NL,D,STL10,45159,202,33,8,3,3,12,33,10,5,3,9
20220625,Sat,SEA,AL,ANA,AL,N,ANA01,35466,202,37,11,5,6,10,35,10,3,4,8
20220625,Sat,BAL,AL,CHA,AL,D,CHI12,29282,168,36,9,5,2,12,33,6,1,2,7
20220625,Sat,BOS,AL,CLE,AL,N,CLE08,27239,175,34,10,4,5,5,32,7,2,3,6
20220625,Sat,OAK,AL,KCA,AL,D,KAN06,13543,226,41,13,8,5,8,37,10,7,7,9
20220625,Sat,COL,NL,MIN,AL,N,MIN04,24578,174,28,1,0,5,10,33,10,6,4,7
20220625,Sat,HOU,AL,NYA,AL,D,NYC21,45076,194,33,8,3,5,10,28,0,0,3,15
20220625,Sat,PIT,NL,TBA,AL,D,STP01,15203,189,34,8,5,2,9,39,14,6,3,11
20220625,Sat,WAS,NL,TEX,AL,D,ARL03,36183,162,30,6,2,5,3,29,6,3,1,10
20220626,Sun,DET,AL,ARI,NL,D,PHO01,22529,216,35,8,7,6,14,33,13,11,8,4
20220626,Sun,LAN,NL,ATL,NL,N,ATL03,42217,263,45,12,5,3,13,39,8,3,5,12
20220626,Sun,NYN,NL,MIA,NL,D,MIA02,19343,164,32,5,2,4,6,31,6,3,0,9
20220626,Sun,TOR,AL,MIL,NL,D,MIL06,35503,171,31,6,3,3,6,34,13,10,4,5
20220626,Sun,PHI,NL,SDN,NL,D,SAN02,41620,199,37,13,7,2,13,32,5,5,3,7
20220626,Sun,CIN,NL,SFN,NL,D,SFO03,32285,178,38,14,9,3,6,32,5,3,2,9
20220626,Sun,CHN,NL,SLN,NL,D,STL10,44824,230,39,11,6,4,7,36,8,5,3,10
20220626,Sun,SEA,AL,ANA,AL,D,ANA01,26489,184,31,6,1,0,12,29,6,2,7,8
20220626,Sun,BAL,AL,CHA,AL,D,CHI12,29191,155,35,7,3,2,16,31,8,4,1,4
20220626,Sun,BOS,AL,CLE,AL,D,CLE08,20663,202,39,15,6,11,5,33,8,3,4,8
20220626,Sun,OAK,AL,KCA,AL,D,KAN06,24820,163,35,8,5,1,6,31,6,3,5,7
20220626,Sun,COL,NL,MIN,AL,D,MIN04,28048,186,38,12,3,2,6,33,10,6,2,5
20220626,Sun,HOU,AL,NYA,AL,D,NYC21,44028,225,36,6,3,5,14,30,4,6,7,9
20220626,Sun,PIT,NL,TBA,AL,D,STP01,13364,177,33,6,2,1,12,33,10,4,6,8
20220626,Sun,WAS,NL,TEX,AL,D,ARL03,34220,197,34,10,6,6,7,33,8,4,4,7
20220627,Mon,LAN,NL,COL,NL,N,DEN02,38706,139,29,3,0,0,5,33,11,4,1,4
20220627,Mon,MIA,NL,SLN,NL,N,STL10,34701,160,32,8,0,1,9,35,11,8,1,11
20220627,Mon,PIT,NL,WAS,NL,N,WAS11,18213,174,33,7,2,2,7,33,10,3,4,2
20220627,Mon,CHA,AL,ANA,AL,N,ANA01,21973,162,31,6,3,1,8,31,9,4,4,7
20220627,Mon,MIN,AL,CLE,AL,N,CLE08,12554,175,38,14,11,2,9,29,5,0,2,3
20220627,Mon,TEX,AL,KCA,AL,N,KAN06,12876,190,39,15,10,6,7,35,8,4,2,9
20220627,Mon,OAK,AL,NYA,AL,N,NYC21,33168,204,34,6,5,2,10,31,8,9,6,7
20220627,Mon,BAL,AL,SEA,AL,N,SEA03,21615,159,38,12,9,1,6,30,3,2,2,8
20220627,Mon,BOS,AL,TOR,AL,N,TOR02,25498,179,34,8,2,2,10,34,10,7,1,11
20220628,Tue,SDN,NL,ARI,NL,N,PHO01,19904,218,37,10,6,3,8,33,9,7,5,10
20220628,Tue,CIN,NL,CHN,NL,N,CHI11,32732,204,38,12,5,3,14,35,10,3,3,13
20220628,Tue,LAN,NL,COL,NL,N,DEN02,36097,165,35,9,4,3,9,34,11,7,6,8
20220628,Tue,HOU,AL,NYN,NL,N,NYC20,36673,197,37,12,9,5,10,33,8,1,4,5
20220628,Tue,ATL,NL,PHI,NL,N,PHI13,27725,198,35,8,5,1,11,33,8,3,4,10
20220628,Tue,DET,AL,SFN,NL,N,SFO03,28004,196,34,10,3,4,8,31,7,4,5,9
20220628,Tue,MIA,NL,SLN,NL,N,STL10,32065,181,31,6,3,2,10,33,11,5,1,9
20220628,Tue,PIT,NL,WAS,NL,N,WAS11,22575,171,33,6,1,3,13,32,6,3,4,10
20220628,Tue,CHA,AL,ANA,AL,N,ANA01,23979,196,43,17,11,4,12,37,9,4,1,9
20220628,Tue,MIN,AL,CLE,AL,D,CLE08,12442,179,34,6,2,3,11,28,5,3,2,12
20220628,Tue,MIN,AL,CLE,AL,N,CLE08,12145,180,37,13,6,5,8,32,5,0,1,4
20220628,Tue,TEX,AL,KCA,AL,N,KAN06,19593,171,37,13,8,3,7,30,7,3,2,8
20220628,Tue,OAK,AL,NYA,AL,N,NYC21,38051,183,30,6,1,3,7,27,5,2,2,8
20220628,Tue,BAL,AL,SEA,AL,N,SEA03,16024,159,28,1,0,3,11,29,6,2,2,8
20220628,Tue,MIL,NL,TBA,AL,N,STP01,13742,201,33,9,5,4,8,32,5,3,3,14
20220628,Tue,BOS,AL,TOR,AL,N,TOR02,27140,201,35,10,5,5,7,35,13,6,4,5
20220629,Wed,SDN,NL,ARI,NL,D,PHO01,20109,192,35,9,4,6,6,30,4,0,2,6
20220629,Wed,CIN,NL,CHN,NL,N,CHI11,28987,202,37,12,3,3,12,31,8,8,5,11
20220629,Wed,LAN,NL,COL,NL,N,DEN02,37092,176,36,11,8,5,6,35,10,4,1,8
20220629,Wed,HOU,AL,NYN,NL,D,NYC20,29230,163,33,7,2,2,6,29,2,0,1,7
20220629,Wed,ATL,NL,PHI,NL,N,PHI13,25621,167,33,8,4,2,9,31,4,1,3,9
20220629,Wed,DET,AL,SFN,NL,D,SFO03,26576,169,34,9,3,0,9,33,7,2,5,7
20220629,Wed,MIA,NL,SLN,NL,N,STL10,35674,155,32,7,3,2,6,31,7,3,2,3
20220629,Wed,PIT,NL,WAS,NL,D,WAS11,19870,228,34,9,8,5,7,38,16,7,6,7
20220629,Wed,CHA,AL,ANA,AL,N,ANA01,27612,201,35,7,0,2,15,29,5,3,2,10
20220629,Wed,MIN,AL,CLE,AL,N,CLE08,12840,199,41,11,6,0,5,37,10,5,2,4
20220629,Wed,TEX,AL,KCA,AL,D,KAN06,11391,138,32,5,1,1,6,28,7,2,3,4
20220629,Wed,OAK,AL,NYA,AL,D,NYC21,39647,172,36,9,3,2,10,28,6,5,2,6
20220629,Wed,BAL,AL,SEA,AL,D,SEA03,17412,185,35,8,3,4,8,34,11,7,3,8
20220629,Wed,MIL,NL,TBA,AL,D,STP01,15481,240,34,7,5,2,13,33,7,3,6,9
20220629,Wed,BOS,AL,TOR,AL,N,TOR02,27601,234,35,8,6,5,7,40,10,5,5,11
20220630,Thu,CIN,NL,CHN,NL,N,CHI11,32318,194,38,12,6,2,10,45,23,15,3,4
20220630,Thu,SDN,NL,LAN,NL,N,LOS03,53094,170,33,7,1,3,8,28,5,3,1,12
20220630,Thu,ATL,NL,PHI,NL,N,PHI13,30131,178,36,9,4,1,9,37,13,14,5,5
20220630,Thu,MIL,NL,PIT,NL,N,PIT08,14134,180,39,12,7,3,8,34,11,8,2,6
20220630,Thu,MIN,AL,CLE,AL,D,CLE08,17066,199,33,7,3,2,7,30,3,4,10,9
20220630,Thu,NYA,AL,HOU,AL,N,HOU03,40674,174,32,5,1,3,11,26,3,2,3,7
20220630,Thu,OAK,AL,SEA,AL,N,SEA03,20860,173,37,11,6,2,7,31,9,7,2,7
20220630,Thu,TBA,AL,TOR,AL,N,TOR02,22987,175,31,5,1,2,11,31,9,4,3,2
20220701,Fri,BOS,AL,CHN,NL,D,CHI11,34931,211,36,11,5,2,9,30,6,5,10,8
20220701,Fri,ATL,NL,CIN,NL,N,CIN09,28606,172,37,12,9,3,6,33,6,1,0,5
20220701,Fri,ARI,NL,COL,NL,N,DEN02,47588,162,38,11,8,3,4,32,6,2,2,4
20220701,Fri,SDN,NL,LAN,NL,N,LOS03,48076,176,31,4,1,0,9,33,10,5,4,17
20220701,Fri,TEX,AL,NYN,NL,N,NYC20,35639,158,32,6,3,0,14,28,6,4,4,6
20220701,Fri,SLN,NL,PHI,NL,N,PHI13,36077,200,32,7,3,3,15,31,7,5,4,3
20220701,Fri,MIL,NL,PIT,NL,N,PIT08,20409,214,44,16,18,7,2,30,3,1,7,8
20220701,Fri,CHA,AL,SFN,NL,N,SFO03,35266,179,33,6,1,3,7,29,3,0,5,7
20220701,Fri,MIA,NL,WAS,NL,N,WAS11,23794,185,38,12,6,3,7,31,5,2,3,7
20220701,Fri,KCA,AL,DET,AL,N,DET05,24349,170,35,10,3,1,7,31,6,1,4,7
20220701,Fri,ANA,AL,HOU,AL,N,HOU03,36420,165,28,2,1,1,16,33,11,8,4,6
20220701,Fri,BAL,AL,MIN,AL,N,MIN04,25540,161,32,4,2,1,8,28,5,3,1,7
20220701,Fri,OAK,AL,SEA,AL,N,SEA03,27589,180,39,12,3,1,6,31,4,1,5,7
20220701,Fri,TBA,AL,TOR,AL,D,TOR02,44445,178,36,9,2,3,7,34,11,9,5,1
20220702,Sat,BOS,AL,CHN,NL,N,CHI11,40298,168,30,5,0,2,8,30,8,2,1,11
20220702,Sat,ATL,NL,CIN,NL,D,CIN09,26755,194,32,7,4,7,6,28,1,1,4,16
20220702,Sat,ARI,NL,COL,NL,N,DEN02,48331,167,34,9,7,1,5,36,12,11,4,4
20220702,Sat,SDN,NL,LAN,NL,D,LOS03,47061,197,35,10,2,3,10,31,8,7,3,10
20220702,Sat,TEX,AL,NYN,NL,D,NYC20,26494,177,36,10,7,2,8,35,9,3,2,5
20220702,Sat,SLN,NL,PHI,NL,D,PHI13,27657,245,36,9,7,5,8,37,12,6,4,10
20220702,Sat,MIL,NL,PIT,NL,D,PIT08,26505,176,35,11,4,3,9,31,9,7,3,9
20220702,Sat,CHA,AL,SFN,NL,D,SFO03,30804,198,35,8,4,1,5,35,8,3,5,8
20220702,Sat,MIA,NL,WAS,NL,D,WAS11,19674,200,33,7,5,6,5,33,7,3,2,7
20220702,Sat,NYA,AL,CLE,AL,D,CLE08,21203,208,39,14,12,7,5,31,5,4,7,8
20220702,Sat,NYA,AL,CLE,AL,N,CLE08,29236,189,30,7,5,3,9,35,7,1,1,10
20220702,Sat,KCA,AL,DET,AL,D,DET05,23502,174,33,6,3,3,8,31,7,4,4,10
20220702,Sat,ANA,AL,HOU,AL,D,HOU03,35332,171,30,3,1,3,12,37,12,9,2,14
20220702,Sat,BAL,AL,MIN,AL,D,MIN04,20618,181,30,7,3,4,8,34,10,4,1,10
20220702,Sat,OAK,AL,SEA,AL,D,SEA03,23907,170,28,4,1,2,12,31,8,2,2,8
20220702,Sat,TBA,AL,TOR,AL,D,TOR02,39426,167,40,13,6,2,10,31,5,1,3,10
20220702,Sat,TBA,AL,TOR,AL,N,TOR02,24180,161,38,14,9,3,11,33,11,4,3,4
20220703,Sun,BOS,AL,CHN,NL,D,CHI11,40185,265,43,10,1,6,12,39,9,2,5,14
20220703,Sun,ATL,NL,CIN,NL,D,CIN09,21418,169,36,9,3,1,8,30,7,4,2,11
20220703,Sun,ARI,NL,COL,NL,D,DEN02,33479,189,38,11,5,3,6,31,8,6,3,4
20220703,Sun,SDN,NL,LAN,NL,D,LOS03,42633,192,34,8,4,1,11,32,8,2,4,6
20220703,Sun,TEX,AL,NYN,NL,D,NYC20,25241,178,33,7,1,3,12,32,7,4,1,9
20220703,Sun,SLN,NL,PHI,NL,N,PHI13,44225,183,30,4,0,2,8,33,9,4,1,7
20220703,Sun,MIL,NL,PIT,NL,D,PIT08,17578,188,31,5,2,2,6,36,9,0,2,14
20220703,Sun,CHA,AL,SFN,NL,D,SFO03,30155,202,45,17,13,3,10,34,7,4,2,11
20220703,Sun,MIA,NL,WAS,NL,D,WAS11,25385,231,37,8,7,4,10,31,5,4,4,9
20220703,Sun,NYA,AL,CLE,AL,D,CLE08,26113,175,29,1,0,3,10,30,7,2,3,9
20220703,Sun,KCA,AL,DET,AL,D,DET05,21625,213,33,11,7,8,4,32,9,4,4,12
20220703,Sun,ANA,AL,HOU,AL,D,HOU03,36048,203,30,4,2,5,20,35,10,4,3,6
20220703,Sun,BAL,AL,MIN,AL,D,MIN04,24424,168,33,7,3,2,8,31,4,1,3,9
20220703,Sun,OAK,AL,SEA,AL,D,SEA03,23333,148,30,4,1,2,16,26,5,2,0,10
20220703,Sun,TBA,AL,TOR,AL,D,TOR02,35757,207,39,14,6,4,7,37,11,3,4,11
20220704,Mon,SFN,NL,ARI,NL,D,PHO01,27752,193,32,7,3,3,8,34,11,7,2,10
20220704,Mon,SLN,NL,ATL,NL,N,ATL03,41975,181,36,9,3,3,8,30,10,6,3,6
20220704,Mon,NYN,NL,CIN,NL,N,CIN09,19533,194,38,12,7,3,9,33,7,4,2,11
20220704,Mon,COL,NL,LAN,NL,N,LOS03,47163,186,34,8,3,2,9,32,8,5,3,7
20220704,Mon,CHN,NL,MIL,NL,D,MIL06,41981,209,34,6,2,5,15,34,5,5,6,14
20220704,Mon,SEA,AL,SDN,NL,D,SAN02,37913,201,40,12,7,6,11,33,7,2,5,9
20220704,Mon,MIA,NL,WAS,NL,D,WAS11,25129,173,38,10,3,2,8,34,8,1,2,4
20220704,Mon,TEX,AL,BAL,AL,D,BAL12,18670,213,38,9,6,6,13,39,12,6,3,8
20220704,Mon,TBA,AL,BOS,AL,D,BOS07,36473,177,30,2,0,2,11,34,11,3,1,7
20220704,Mon,MIN,AL,CHA,AL,N,CHI12,32483,193,35,8,6,7,8,34,8,3,2,9
20220704,Mon,CLE,AL,DET,AL,D,DET05,19737,175,27,2,1,4,6,33,10,4,4,7
20220704,Mon,CLE,AL,DET,AL,N,DET05,24395,175,29,6,3,4,7,35,10,5,2,6
20220704,Mon,KCA,AL,HOU,AL,D,HOU03,33936,199,36,11,6,3,7,32,7,7,6,5
20220704,Mon,TOR,AL,OAK,AL,N,OAK01,24403,147,32,5,1,0,4,29,7,5,2,6
20220705,Tue,SFN,NL,ARI,NL,N,PHO01,14467,187,29,6,2,5,10,31,9,5,2,6
20220705,Tue,SLN,NL,ATL,NL,N,ATL03,35656,187,36,9,1,3,6,37,12,7,1,10
20220705,Tue,NYN,NL,CIN,NL,N,CIN09,13487,181,32,6,0,3,10,27,4,1,3,13
20220705,Tue,COL,NL,LAN,NL,N,LOS03,45885,180,34,8,2,1,12,30,8,5,5,10
20220705,Tue,ANA,AL,MIA,NL,N,MIA02,13338,167,29,3,1,2,11,31,8,2,2,9
20220705,Tue,CHN,NL,MIL,NL,N,MIL06,30561,183,38,11,7,3,6,31,5,3,5,9
20220705,Tue,WAS,NL,PHI,NL,N,PHI13,20217,183,28,3,0,4,6,36,13,11,5,6
20220705,Tue,NYA,AL,PIT,NL,N,PIT08,37733,179,36,10,2,2,9,32,9,5,0,6
20220705,Tue,SEA,AL,SDN,NL,D,SAN02,29745,196,36,11,6,2,8,35,8,1,4,8
20220705,Tue,TEX,AL,BAL,AL,N,BAL12,7371,226,42,12,9,3,10,41,14,10,5,7
20220705,Tue,TBA,AL,BOS,AL,N,BOS07,31113,219,34,11,8,6,8,37,11,4,3,13
20220705,Tue,MIN,AL,CHA,AL,N,CHI12,18566,179,38,12,8,5,7,34,10,2,2,10
20220705,Tue,CLE,AL,DET,AL,N,DET05,16662,183,36,11,4,0,2,37,13,11,5,7
20220705,Tue,KCA,AL,HOU,AL,N,HOU03,28762,184,35,9,7,4,10,35,13,9,4,5
20220705,Tue,TOR,AL,OAK,AL,N,OAK01,4846,160,35,10,3,0,9,24,4,4,8,5
20220706,Wed,SFN,NL,ARI,NL,N,PHO01,13445,203,32,6,7,5,8,35,8,5,5,5
20220706,Wed,SLN,NL,ATL,NL,N,ATL03,36718,152,32,7,0,3,8,29,5,3,1,4
20220706,Wed,NYN,NL,CIN,NL,N,CIN09,13540,226,45,16,8,1,3,31,5,3,7,16
20220706,Wed,COL,NL,LAN,NL,N,LOS03,45098,181,27,1,0,4,7,31,8,1,5,4
20220706,Wed,ANA,AL,MIA,NL,N,MIA02,18741,187,34,9,5,4,8,29,3,2,5,10
20220706,Wed,CHN,NL,MIL,NL,D,MIL06,32696,193,32,6,2,3,13,33,6,1,1,9
20220706,Wed,WAS,NL,PHI,NL,N,PHI13,22369,177,33,8,3,1,4,30,4,2,3,16
20220706,Wed,NYA,AL,PIT,NL,N,PIT08,32414,201,46,22,16,8,10,31,4,0,1,7
20220706,Wed,TEX,AL,BAL,AL,N,BAL12,7648,161,33,6,1,1,6,27,4,1,4,8
20220706,Wed,TBA,AL,BOS,AL,N,BOS07,33735,185,36,10,7,9,7,34,6,1,0,7
20220706,Wed,MIN,AL,CHA,AL,D,CHI12,18393,227,42,14,8,3,9,40,14,9,3,8
20220706,Wed,CLE,AL,DET,AL,D,DET05,17829,184,34,8,2,3,5,32,9,8,4,8
20220706,Wed,KCA,AL,HOU,AL,N,HOU03,26534,209,34,9,7,6,9,33,7,4,5,6
20220706,Wed,TOR,AL,OAK,AL,D,OAK01,6330,159,33,8,2,4,4,31,4,1,1,8
20220707,Thu,COL,NL,ARI,NL,N,PHO01,11727,177,36,10,4,1,6,31,7,3,5,6
20220707,Thu,SLN,NL,ATL,NL,N,ATL03,37756,230,39,8,3,4,19,39,8,2,6,12
20220707,Thu,PIT,NL,CIN,NL,D,CIN09,13086,169,33,7,4,3,11,34,8,2,1,11
20220707,Thu,PIT,NL,CIN,NL,N,CIN09,9575,181,31,5,1,2,12,33,9,5,0,5
20220707,Thu,CHN,NL,LAN,NL,N,LOS03,52072,175,32,6,3,1,7,30,7,5,0,6
20220707,Thu,MIA,NL,NYN,NL,N,NYC20,30555,171,28,2,0,0,9,37,12,9,2,3
20220707,Thu,WAS,NL,PHI,NL,D,PHI13,22104,176,35,8,3,2,12,31,8,5,3,10
20220707,Thu,SFN,NL,SDN,NL,N,SAN02,42656,202,32,2,1,5,12,33,8,2,3,5
20220707,Thu,ANA,AL,BAL,AL,N,BAL12,13088,180,32,6,1,2,8,32,8,4,4,5
20220707,Thu,NYA,AL,BOS,AL,N,BOS07,36876,176,34,7,6,5,7,31,5,5,4,11
20220707,Thu,DET,AL,CHA,AL,N,CHI12,21876,180,32,5,2,4,9,29,4,1,2,6
20220707,Thu,KCA,AL,HOU,AL,D,HOU03,36067,184,34,8,2,2,13,29,8,5,10,8
20220707,Thu,TOR,AL,SEA,AL,N,SEA03,24998,161,35,10,2,0,1,32,10,8,2,7
20220708,Fri,COL,NL,ARI,NL,N,PHO01,15524,208,35,9,6,4,9,32,9,5,5,8
20220708,Fri,WAS,NL,ATL,NL,N,ATL03,41725,171,30,5,2,3,7,38,15,12,4,5
20220708,Fri,TBA,AL,CIN,NL,N,CIN09,26529,198,34,5,1,4,11,29,4,1,4,12
20220708,Fri,CHN,NL,LAN,NL,N,LOS03,44158,181,34,5,3,0,5,33,6,3,5,11
20220708,Fri,PIT,NL,MIL,NL,N,MIL06,29471,181,32,6,3,4,8,29,9,4,6,10
20220708,Fri,MIA,NL,NYN,NL,N,NYC20,25208,217,34,10,5,1,3,32,5,2,5,9
20220708,Fri,SFN,NL,SDN,NL,N,SAN02,42861,196,32,5,3,4,14,33,9,6,7,8
20220708,Fri,PHI,NL,SLN,NL,N,STL10,41100,143,31,5,2,0,3,33,6,0,1,5
20220708,Fri,ANA,AL,BAL,AL,N,BAL12,27814,210,38,12,4,2,9,36,10,5,2,13
20220708,Fri,NYA,AL,BOS,AL,N,BOS07,36841,231,40,14,11,7,8,40,13,5,3,14
20220708,Fri,DET,AL,CHA,AL,N,CHI12,29215,176,35,8,6,3,11,37,11,5,2,11
20220708,Fri,CLE,AL,KCA,AL,N,KAN06,19611,164,33,9,3,1,6,35,10,4,0,7
20220708,Fri,HOU,AL,OAK,AL,N,OAK01,6012,177,41,14,8,3,13,30,4,3,1,4
20220708,Fri,TOR,AL,SEA,AL,N,SEA03,32398,248,43,12,2,3,12,37,9,5,4,11
20220708,Fri,MIN,AL,TEX,AL,N,ARL03,30392,202,39,11,5,1,9,30,8,6,3,7
20220709,Sat,COL,NL,ARI,NL,D,PHO01,21819,183,34,7,2,2,9,34,12,9,4,6
20220709,Sat,WAS,NL,ATL,NL,D,ATL03,40632,156,37,12,3,2,8,30,9,3,2,6
20220709,Sat,TBA,AL,CIN,NL,D,CIN09,33927,240,35,8,4,7,10,40,13,4,3,13
20220709,Sat,CHN,NL,LAN,NL,N,LOS03,45198,161,31,5,1,1,12,34,10,4,1,5
20220709,Sat,PIT,NL,MIL,NL,D,MIL06,35384,194,32,5,3,4,15,35,9,2,3,9
20220709,Sat,MIA,NL,NYN,NL,D,NYC20,43336,221,36,10,2,2,8,33,5,4,3,9
20220709,Sat,SFN,NL,SDN,NL,D,SAN02,41714,171,33,7,3,3,7,30,3,1,2,12
20220709,Sat,PHI,NL,SLN,NL,D,STL10,41853,178,30,5,1,4,8,30,2,0,3,7
20220709,Sat,ANA,AL,BAL,AL,D,BAL12,32286,179,29,5,0,3,12,28,5,1,3,12
20220709,Sat,NYA,AL,BOS,AL,N,BOS07,36945,218,37,10,5,3,12,39,10,6,2,7
20220709,Sat,DET,AL,CHA,AL,D,CHI12,29215,155,31,6,0,0,6,35,11,7,2,5
20220709,Sat,CLE,AL,KCA,AL,D,KAN06,17024,190,48,23,13,5,11,31,7,1,6,7
20220709,Sat,HOU,AL,OAK,AL,D,OAK01,10058,153,31,5,2,2,5,27,4,1,2,3
20220709,Sat,TOR,AL,SEA,AL,N,SEA03,41210,162,31,5,1,3,10,26,3,2,4,8
20220709,Sat,MIN,AL,TEX,AL,D,ARL03,35427,199,35,9,7,3,6,33,12,9,6,7
20220710,Sun,COL,NL,ARI,NL,D,PHO01,18126,163,35,6,3,1,3,31,4,2,2,8
20220710,Sun,WAS,NL,ATL,NL,D,ATL03,32053,233,38,5,3,6,9,43,12,4,5,10
20220710,Sun,TBA,AL,CIN,NL,D,CIN09,21748,199,38,12,5,1,14,39,14,9,0,8
20220710,Sun,CHN,NL,LAN,NL,D,LOS03,41824,239,33,8,9,4,10,37,14,9,7,8
20220710,Sun,PIT,NL,MIL,NL,D,MIL06,32967,211,39,13,7,3,13,35,9,6,3,11
20220710,Sun,MIA,NL,NYN,NL,D,NYC20,34774,177,34,6,1,1,12,37,7,0,2,6
20220710,Sun,SFN,NL,SDN,NL,D,SAN02,38712,186,44,17,12,4,10,32,6,0,2,12
20220710,Sun,PHI,NL,SLN,NL,D,STL10,36112,189,36,11,3,1,7,30,8,4,6,5
20220710,Sun,ANA,AL,BAL,AL,D,BAL12,19521,168,34,8,5,2,10,34,11,7,3,4
20220710,Sun,NYA,AL,BOS,AL,N,BOS07,37291,212,36,11,6,2,8,35,11,10,4,7
20220710,Sun,DET,AL,CHA,AL,D,CHI12,31072,166,30,5,2,3,8,32,7,4,2,4
20220710,Sun,CLE,AL,KCA,AL,D,KAN06,13282,168,32,5,0,3,9,35,11,5,2,9
20220710,Sun,HOU,AL,OAK,AL,D,OAK01,10195,159,34,9,6,3,4,31,5,1,1,10
20220710,Sun,TOR,AL,SEA,AL,D,SEA03,37694,165,37,10,5,0,10,30,7,5,2,6
20220710,Sun,MIN,AL,TEX,AL,D,ARL03,24751,192,33,10,5,6,7,33,8,5,3,6
20220711,Mon,NYN,NL,ATL,NL,N,ATL03,42925,183,34,9,4,6,8,32,5,1,0,13
20220711,Mon,SDN,NL,COL,NL,N,DEN02,27592,181,35,10,6,5,6,36,10,5,2,9
